0.45111084,9.787033,3.4519348,312069
-0.5491791,9.767426,3.0204468,312189
-0.09806824,9.688965,3.2361908,312295
-1.0591125,9.708588,3.0204468,312410
-0.84336853,9.767426,2.9812164,312511
-0.47071838,9.806656,2.9420013,312612
-0.94143677,9.708588,3.4911652,312714
0.21574402,9.630127,3.765747,312836
-0.3334198,9.610519,3.5303955,312955
0.23536682,9.688965,3.510788,313075
0.3530426,9.669357,3.7069092,313176
-0.3334198,9.806656,3.1381226,313297
-0.9806671,9.747803,3.4715576,313418
0.07846069,9.610519,3.6284637,313520
0.2745819,9.669357,3.4715576,313641
0.13729858,9.708588,3.6873016,313760
-0.72569275,9.669357,3.177353,313861
-0.60801697,9.708588,3.4519348,313981
-1.0198975,9.747803,3.4911652,314082
-0.7649231,9.747803,3.2950287,314185
-0.21574402,9.688965,3.5892334,314306
-1.0198975,9.708588,3.2165833,314425
-0.5687866,9.688965,2.9420013,314526
0.19613647,9.747803,3.4715576,314627
-0.6276245,9.767426,3.118515,314728
-1.039505,9.728195,3.3538818,314849
0.0,9.630127,3.6284637,314968
-0.64723206,9.688965,3.4715576,315071
0.3334198,9.688965,3.667694,315190
0.3530426,9.630127,3.6873016,315291
-0.05883789,9.610519,3.608841,315393
0.05883789,9.708588,3.4323273,315512
0.31381226,9.767426,3.550003,315613
0.3530426,9.728195,3.726532,315716
-0.66685486,9.728195,2.8635406,315837
-0.66685486,9.708588,3.3538818,315957
0.3530426,9.708588,3.8246002,316076
0.23536682,9.590897,3.6873016,316177
-0.15690613,9.5516815,3.5892334,316279
-0.64723206,9.669357,3.393097,316380
0.31381226,9.688965,3.667694,316499
0.23536682,9.610519,3.7069092,316600
-0.05883789,9.747803,3.3734894,316721
0.23536682,9.688965,3.5303955,316823
-0.8825989,9.787033,3.0008392,316945
-0.39227295,9.590897,3.510788,317063
-0.66685486,9.787033,3.4323273,317164
-0.94143677,9.806656,3.5303955,317265
-1.039505,9.747803,3.3538818,317367
0.2745819,9.571289,3.5892334,317488
-0.15690613,9.787033,3.4519348,317608
-0.9610443,9.826263,3.510788,317728
-0.9806671,9.767426,3.2754211,317830
0.15690613,9.590897,3.7069092,317949
-0.15690613,9.532059,3.608841,318050
-0.5491791,9.688965,3.4911652,318153
0.23536682,9.747803,3.726532,318272
0.07846069,9.532059,3.6480713,318373
0.21574402,9.630127,3.4715576,318494
-0.43148804,9.747803,3.0989075,318614
-0.9218292,9.64975,3.1577454,318735
-0.11767578,9.767426,3.2950287,318837
-0.6276245,9.747803,3.0989075,318959
-1.0198975,9.826263,3.4911652,319078
-0.45111084,9.64975,3.510788,319199
0.21574402,9.924332,3.4127197,319320
-0.13729858,9.826263,2.8635406,319440
-1.0198975,9.924332,3.0008392,319561
-0.37265015,9.728195,3.177353,319681
-0.66685486,9.826263,3.0596771,319782
-1.0002747,9.943939,3.1969604,319883
-0.21574402,9.826263,3.334259,320003
-0.823761,9.787033,2.9223785,320105
0.11767578,9.845871,3.4323273,320225
-0.50994873,9.747803,3.2754211,320326
-1.039505,9.885101,3.0596771,320429
-0.8825989,9.865494,3.0792847,320548
0.2942047,9.943939,3.2165833,320651
-0.64723206,10.159683,3.0596771,320770
-0.45111084,9.767426,1.6867371,320891
-0.66685486,10.081238,1.6867371,320992
-0.2745819,10.198914,2.3928223,321113
-0.45111084,10.336212,3.0008392,321234
-0.7060852,10.277374,2.4908905,321353
-0.43148804,10.0224,1.9613342,321454
-0.5491791,9.610519,1.0787354,321555
-0.45111084,9.630127,1.7259674,321658
-0.7060852,10.081238,2.137848,321778
-0.6276245,10.238144,2.1182404,321901
-0.58839417,10.414658,2.0005493,322018
-0.5295563,10.238144,1.6867371,322140
-0.47071838,10.296982,1.7259674,322260
-0.5491791,10.257751,2.1966858,322381
-0.6864624,9.924332,2.0594025,322502
-0.64723206,10.336212,2.294754,322626
-0.823761,9.904724,1.8828735,322743
-1.1179657,10.140076,2.294754,322845
-0.9610443,10.081238,2.5301208,322965
-1.4906158,9.826263,2.510498,323085
-1.2748718,10.0224,2.8243103,323186
-1.5690613,9.767426,2.7458649,323288
-1.7259674,9.787033,2.569336,323390
-1.9613342,9.865494,3.0596771,323510
-1.3925476,9.924332,2.7066345,323630
-2.0594025,10.081238,3.2754211,323750
-2.3732147,9.924332,3.8442078,323871
-2.687027,9.453613,2.7654724,323972
-2.569336,9.473221,3.1381226,324092
-2.3143768,9.64975,3.726532,324195
-2.4320526,9.630127,3.765747,324316
-2.6085663,9.630127,3.1577454,324435
-3.334259,9.237869,3.765747,324536
-2.7458649,9.590897,3.6873016,324660
-2.0397797,9.924332,3.4127197,324779
-2.7654724,9.904724,3.3734894,324899
-2.8831482,9.394775,2.1182404,325000
-3.0596771,9.924332,3.334259,325121
-2.961609,9.394775,3.3734894,325241
-2.471283,9.924332,3.118515,325344
-1.8828735,9.747803,3.118515,325462
-2.902771,9.806656,2.5301208,325563
-1.9417114,9.845871,2.902771,325665
-2.353592,10.0224,2.9812164,325786
-1.2160187,10.493118,2.9223785,325906
-1.5494537,10.06163,3.7853699,326026
-0.823761,10.277374,4.1776276,326127
-2.0397797,9.767426,1.7848053,326228
-1.3337097,9.669357,2.5889587,326330
-1.4513855,10.179306,1.9613342,326449
-1.6867371,9.159409,2.4320526,326550
-2.7066345,9.590897,2.1182404,326671
-1.9024963,9.904724,3.3538818,326772
-1.8044281,9.885101,3.4127197,326873
-1.8044281,9.924332,2.8047028,326995
-1.5102234,9.630127,2.0594025,327114
-1.7455902,10.06163,2.1770782,327215
-2.07901,9.532059,3.393097,327317
-1.8044281,9.924332,2.0986176,327437
-1.470993,10.081238,2.902771,327557
-1.7259674,9.963562,2.8243103,327658
-0.9610443,9.767426,2.3732147,327779
-1.4906158,9.865494,2.0986176,327899
-1.4906158,9.06134,2.3732147,328000
-2.2163086,9.787033,3.6284637,328101
-2.2359161,9.885101,2.510498,328221
-0.25497437,9.688965,2.902771,328322
-2.3339844,10.238144,2.1574554,328423
-1.6082916,10.257751,3.4323273,328525
-1.2748718,10.081238,3.0989075,328647
-1.2160187,10.316589,3.1969604,328765
-0.8825989,10.081238,2.726242,328866
-0.9610443,10.081238,4.746414,328967
-1.1375732,8.021835,0.5295563,329069
-0.2745819,9.865494,2.1770782,329190
-0.7453003,9.885101,4.6679688,329291
-0.58839417,10.72847,3.3538818,329409
-0.94143677,10.708862,4.53067,329510
-0.6276245,9.708588,3.9618835,329611
-0.3530426,9.512451,2.5301208,329713
-0.37265015,8.924057,4.040344,329833
-1.0198975,9.767426,3.4911652,329936
-0.45111084,9.218246,3.883438,330054
-0.2942047,9.826263,3.8638153,330155
-0.6276245,9.885101,3.608841,330258
-0.5295563,9.159409,2.294754,330377
-0.3334198,8.943665,3.1381226,330497
-0.09806824,9.532059,3.4911652,330598
-0.6276245,9.473221,3.765747,330719
-0.5687866,9.590897,3.4323273,330840
-0.019607544,9.787033,3.0792847,330942
-0.9022064,9.747803,3.7069092,331063
-0.60801697,9.3359375,3.2950287,331182
0.2942047,9.669357,3.7069092,331283
-0.5295563,9.885101,4.001114,331384
-0.019607544,9.747803,4.3541565,331486
-0.3530426,9.080963,2.9420013,331607
-0.07846069,9.492844,4.3345337,331728
-0.5491791,8.845596,5.0013885,331847
0.019607544,9.728195,4.981781,331968
0.31381226,9.630127,5.197525,332088
0.3530426,9.688965,4.707199,332189
-0.31381226,9.159409,4.2560883,332291
-0.19613647,9.316315,4.6679688,332411
-0.19613647,9.06134,4.824875,332532
-0.4118805,8.747528,4.609131,332652
-0.5295563,8.64946,4.373764,332753
0.58839417,8.865219,4.1776276,332855
0.0,8.845596,5.2955933,332975
-0.09806824,9.159409,4.609131,333095
-0.11767578,9.3359375,4.648346,333196
0.2745819,9.316315,4.53067,333297
-0.15690613,9.590897,3.942276,333399
-0.37265015,9.4339905,3.510788,333520
0.49032593,9.787033,3.7853699,333640
0.17651367,9.316315,4.099182,333741
-0.11767578,9.198639,3.2361908,333842
0.3334198,9.943939,3.4911652,333943
0.43148804,9.630127,3.0204468,334044
0.8041382,10.100845,3.8049774,334163
0.58839417,9.492844,3.334259,334264
0.7060852,9.492844,4.3345337,334366
0.8825989,9.590897,3.4323273,334467
1.4513855,9.590897,4.099182,334590
0.84336853,9.747803,4.707199,334707
1.0591125,9.257477,3.9618835,334808
1.2356415,9.296707,3.3734894,334910
1.7063599,9.492844,4.15802,335038
0.6276245,9.747803,3.942276,335150
0.72569275,9.826263,4.3541565,335251
0.50994873,9.610519,4.059952,335352
-0.019607544,9.257477,3.2361908,335454
0.8041382,9.845871,4.099182,335576
-0.07846069,9.296707,4.864105,335695
-0.9610443,9.610519,3.883438,335815
-0.2745819,9.590897,3.2165833,335916
-1.1375732,9.845871,3.9815063,336036
-2.3339844,9.98317,5.099457,336138
-2.5497284,9.414383,3.3538818,336260
-1.1964111,9.5516815,5.138687,336381
-2.8047028,9.512451,4.1384125,336500
-2.9812164,9.06134,3.7853699,336622
-2.3928223,8.786758,3.3146515,336741
-1.3140869,9.139801,4.7268066,336843
-2.3339844,9.453613,4.5110626,336963
-2.1574554,9.473221,4.275696,337066
-2.628189,9.3359375,5.040619,337187
-2.9420013,8.571014,5.315201,337305
-3.550003,8.708298,4.059952,337406
-3.2558136,8.767151,4.040344,337507
-2.961609,8.727921,4.2560883,337608
-3.9030457,9.022125,5.1779175,337730
-4.707199,9.237869,5.256363,337852
-4.040344,9.120178,5.0210114,337970
-2.1966858,8.845596,4.3541565,338091
-2.0986176,9.06134,4.373764,338192
-2.687027,8.747528,4.8444824,338314
-4.2364655,8.629852,5.5505676,338435
-4.864105,8.767151,4.5110626,338555
-3.0008392,9.198639,4.589508,338675
-2.1182404,9.492844,4.981781,338796
-2.353592,9.159409,5.040619,338897
-2.8047028,8.669083,4.824875,339017
-3.4911652,8.708298,4.2953186,339120
-2.020172,9.296707,4.373764,339241
-2.3143768,9.3359375,3.9815063,339360
-3.2558136,9.296707,3.0596771,339461
-3.1969604,9.414383,3.6873016,339581
-2.9223785,9.296707,2.9420013,339682
-2.5889587,9.512451,3.5892334,339785
-2.0005493,9.5516815,4.4718323,339906
-1.9024963,9.512451,3.334259,340024
-1.5494537,9.080963,2.8831482,340125
-2.0594025,9.237869,3.4715576,340226
-1.647522,9.610519,3.5892334,340329
-1.6278992,10.198914,4.609131,340432
-1.470993,9.571289,3.177353,340549
-0.5295563,9.826263,3.9226532,340669
-0.47071838,9.120178,2.2555237,340770
-0.47071838,9.904724,3.8049774,340871
-0.3334198,9.963562,2.8635406,340993
0.09806824,9.885101,3.393097,341114
0.23536682,9.963562,3.608841,341234
